종목코드,년도,분기,배당금지급,유동자산,유동부채,영업이익(손실),수익(매출액),당기순이익(손실),자본총계,자산총계,부채총계,ATR,MARKETCAP,TSF_SLOPE
216050,2023.0,2.0,4688281682.0,170891000000.0,77286553631.0,3448826064.0,12182622315.0,3681752220.0,107600000000.0,187724000000.0,80123973427.0,0.037,183272771963.574,-0.188
217190,2023.0,2.0,657688050.0,37161902134.0,30088857920.0,1376826756.0,14644758751.0,846063642.0,39799032466.0,78122151055.0,38323118589.0,0.06,119523847633.833,1.044
218410,2023.0,2.0,3110876800.0,322030000000.0,94237307231.0,-5231094947.0,24294419414.0,912850822.0,309055000000.0,475018000000.0,165963000000.0,0.037,580009129350.982,-0.155
228850,2023.0,2.0,2578641000.0,231156000000.0,31127983931.0,6544692512.0,37737518650.0,6169973405.0,234198000000.0,270320000000.0,36121946346.0,0.023,184823861295.585,-0.062
229640,2023.0,2.0,8421188687.0,347053000000.0,290775000000.0,5941442844.0,187312000000.0,1213149702.0,157774000000.0,453966000000.0,296191000000.0,0.024,214374144506.931,0.011
230360,2023.0,2.0,5156984640.0,253650000000.0,96940627463.0,20333516913.0,105758000000.0,23727452434.0,231605000000.0,335220000000.0,103615000000.0,0.022,333390673773.014,-0.118
234300,2023.0,2.0,0.0,111940000000.0,67361121265.0,3502602230.0,34423148767.0,1465992012.0,79346283526.0,164732000000.0,85386165572.0,0.055,169598606634.127,0.437
239610,2023.0,2.0,0.0,22668371065.0,3013963732.0,-787812785.0,7074663188.0,-27568984.0,103030000000.0,106592000000.0,3562386469.0,0.034,82984671959.2169,-0.249
241790,2023.0,2.0,4073763540.0,115415000000.0,69452990405.0,5277562797.0,24049878110.0,4858405765.0,111590000000.0,185758000000.0,74168643725.0,0.032,163743130511.305,0.211
242040,2023.0,2.0,195311250.0,40221311495.0,37496123626.0,-154050681.0,17872655288.0,-2402970096.0,42673051262.0,86833587600.0,44160536338.0,0.05,81843816008.2454,0.14
243840,2023.0,2.0,3003632610.0,251584000000.0,300636000000.0,9748039563.0,128480000000.0,2527297595.0,321387000000.0,772460000000.0,451074000000.0,0.035,378682204876.285,-0.129
245620,2023.0,2.0,1000000000.0,57466983019.0,134060000000.0,-3382617334.0,27647156862.0,-17774474802.0,21930668926.0,201846000000.0,179915000000.0,0.066,186823443349.768,-0.159
248170,2023.0,2.0,912954470.0,145119000000.0,90993179128.0,2884035860.0,92224232768.0,6935351408.0,233533000000.0,343672000000.0,110139000000.0,0.053,147784060718.895,0.252
260930,2023.0,2.0,480828950.0,86228766883.0,28595198548.0,1381594254.0,23919551313.0,4013899018.0,155931000000.0,187981000000.0,32049619245.0,0.04,123979571098.708,0.04
263600,2023.0,2.0,1115121700.0,65271795848.0,101641000000.0,-7959312283.0,27245405038.0,-1315227577.0,109576000000.0,214760000000.0,105185000000.0,0.055,167905471306.852,-0.119
263860,2023.0,2.0,1323789750.0,44154708967.0,8390068888.0,1050758772.0,9316999734.0,1568608185.0,49099236759.0,59314750725.0,10215513966.0,0.051,159047094124.275,0.876
271560,2023.0,2.0,37552348600.0,1548410000000.0,467792000000.0,112240000000.0,713867000000.0,161167000000.0,2752310000000.0,3394640000000.0,642328000000.0,0.031,4744335484690.02,-0.138
271980,2023.0,2.0,728378220.0,323082000000.0,314754000000.0,-3214733776.0,178470000000.0,-1754424986.0,167956000000.0,488925000000.0,320970000000.0,0.033,276598690422.154,0.011
284740,2023.0,2.0,15695666000.0,416676000000.0,196626000000.0,37878537470.0,242198000000.0,35830470440.0,844739000000.0,1064920000000.0,220184000000.0,0.022,527277265930.689,-0.112
298540,2023.0,2.0,5817862400.0,237989000000.0,210556000000.0,17701205212.0,113033000000.0,25772457845.0,340085000000.0,571101000000.0,231016000000.0,0.038,353053704192.0,-0.145
319660,2023.0,2.0,11586685600.0,390548000000.0,120695000000.0,1471184771.0,65537411482.0,13569806482.0,355301000000.0,493653000000.0,138352000000.0,0.04,657544642560.0,0.089
321260,2023.0,2.0,563841680.0,31327195325.0,5387869529.0,1383183613.0,10091413081.0,1628493780.0,34997292255.0,40800401221.0,5803108966.0,0.062,79642598788.5329,0.003
327260,2023.0,2.0,819769600.0,68904169718.0,29675625990.0,437035493.0,13058462232.0,1210819531.0,55889460176.0,101986000000.0,46096041049.0,0.038,107017723890.893,-0.175
333620,2023.0,2.0,620000220.0,46718142366.0,15182972186.0,-72184487.0,12283578446.0,1983952344.0,57168943272.0,84418997339.0,27250054067.0,0.046,142932943101.837,0.036
348210,2023.0,2.0,4932296500.0,113867000000.0,26352022890.0,16620004507.0,36028867148.0,20855762684.0,117555000000.0,145153000000.0,27597950562.0,0.039,783208909956.172,0.268
351320,2023.0,2.0,352250816.0,27261865998.0,14888320316.0,-1997704128.0,4938899432.0,-2058357136.0,27148561751.0,51150910418.0,24002348667.0,0.053,84540995315.9372,-0.156
353810,2023.0,2.0,2560284000.0,104797000000.0,77734526211.0,5126426751.0,40551573916.0,7412245268.0,57003966130.0,154990000000.0,97985758021.0,0.045,131980061257.143,0.074
376290,2023.0,2.0,1130080000.0,93379189971.0,19158767005.0,-1869416112.0,28272568159.0,-88107037.0,100557000000.0,127522000000.0,26964056154.0,0.03,77428146277.9366,0.026
382840,2023.0,2.0,3012114600.0,104926000000.0,48200777921.0,-7324034809.0,37394971230.0,-9060219176.0,105875000000.0,159860000000.0,53984624557.0,0.045,326048334497.315,-0.266
383220,2023.0,2.0,61028385600.0,619720000000.0,464055000000.0,110084000000.0,405480000000.0,206267000000.0,1088440000000.0,1631670000000.0,543226000000.0,0.03,4581526355286.47,-0.125
405100,2023.0,2.0,5737760640.0,97755171569.0,24586636738.0,578542473.0,13916486078.0,1041370980.0,100211000000.0,144144000000.0,43932878234.0,0.046,161719618917.783,0.083
425040,2023.0,2.0,4249243200.0,174983000000.0,71271154313.0,6345926709.0,35778051668.0,6609349568.0,163260000000.0,243845000000.0,80584869353.0,0.063,620564829332.353,0.567
900070,2023.0,2.0,4103465.0,578678439.0,141390417.0,7373644.0,150256085.0,16965532.0,652195056.0,856547141.0,204352085.0,0.056,44070062676.5048,0.117
950130,2023.0,2.0,22755863.0,419356264.0,38964457.0,936830.0,50224948.0,12379338.0,468799137.0,555558943.0,86759806.0,0.035,288017398348.04,-0.191
000020,2023.0,3.0,4982243400.0,234589000000.0,78767480004.0,2694847894.0,87457408861.0,6157135528.0,400735000000.0,490151000000.0,89415897919.0,0.028,273728393458.442,-0.024
000220,2023.0,3.0,2001734920.0,94094809415.0,47273213687.0,-1510527129.0,34090872324.0,-2275937940.0,120797000000.0,196583000000.0,75786271366.0,0.031,77241710306.018,-0.071
000250,2023.0,3.0,880821500.0,172244000000.0,96978777596.0,2383956539.0,48442651202.0,-10339896144.0,286375000000.0,407823000000.0,121448000000.0,0.056,1801533771276.49,0.845
000850,2023.0,3.0,5500000000.0,205750000000.0,79431422936.0,-1389543063.0,45394907783.0,28452464.0,345123000000.0,465193000000.0,120070000000.0,0.031,72930011637.7442,-0.101
000950,2023.0,3.0,1139470000.0,161753000000.0,52816297249.0,-8260029354.0,30761625753.0,-10525491237.0,183696000000.0,246508000000.0,62812662691.0,0.037,37295993959.8841,-0.178
001130,2023.0,3.0,4113060000.0,647459000000.0,352765000000.0,14234654754.0,360460000000.0,10827609347.0,948360000000.0,1352760000000.0,404401000000.0,0.019,210912052902.234,-0.029
001340,2023.0,3.0,2648946420.0,66979422010.0,147203000000.0,4656250955.0,58163000323.0,2614630745.0,216365000000.0,433155000000.0,216790000000.0,0.01,349914398720.0,-0.003
001790,2023.0,3.0,11573934000.0,619485000000.0,321178000000.0,10862971000.0,334739000000.0,6912766000.0,554303000000.0,1203650000000.0,649344000000.0,0.047,287477548932.295,0.023
002020,2023.0,3.0,9586472700.0,1939570000000.0,2535320000000.0,31757838635.0,1433000000000.0,-6519788720.0,1220050000000.0,5017420000000.0,3797360000000.0,0.02,220078647779.371,-0.055
002030,2023.0,3.0,15621654850.0,867261000000.0,529265000000.0,67978591608.0,516642000000.0,50069920742.0,1952580000000.0,3231930000000.0,1279350000000.0,0.033,368247213437.302,0.232
002230,2023.0,3.0,3440201000.0,97847742802.0,16766142312.0,220965352.0,15583736398.0,-1877773280.0,130663000000.0,152312000000.0,21649092334.0,0.037,77773246244.5714,-0.022
002320,2023.0,3.0,10058534842.0,688533000000.0,987155000000.0,33709925753.0,691884000000.0,8668529945.0,1543780000000.0,4179470000000.0,2635690000000.0,0.026,305679007250.01,0.094
002450,2023.0,3.0,4051369600.0,172898000000.0,100983000000.0,2156349036.0,45706345781.0,1550555371.0,269280000000.0,491558000000.0,222277000000.0,0.016,99402935568.1315,-0.071
002710,2023.0,3.0,3201642300.0,257767000000.0,226693000000.0,-85443151.0,139808000000.0,-591119262.0,230392000000.0,576097000000.0,345705000000.0,0.074,1301510018323.93,0.037
002800,2023.0,3.0,758525000.0,51135488357.0,48920932477.0,1691751872.0,26473482715.0,1147721513.0,63620043719.0,126798000000.0,63177604619.0,0.061,94967298670.0887,0.269
002840,2023.0,3.0,4805770000.0,197388000000.0,41076830844.0,19766893298.0,105773000000.0,17372361421.0,366624000000.0,436079000000.0,69454345780.0,0.018,766174964558.302,-0.047
002870,2023.0,3.0,1385319000.0,72995095540.0,25667971701.0,-3346588940.0,25434883640.0,-2720493220.0,75836720356.0,103034000000.0,27197003416.0,0.036,31078289004.9238,-0.099
002920,2023.0,3.0,4517700000.0,185817000000.0,59304030378.0,-568227085.0,78166460847.0,4555846409.0,344303000000.0,442589000000.0,98285596385.0,0.022,76155931892.1441,-0.034
003080,2023.0,3.0,2655419460.0,76541534642.0,14901283167.0,-2985433762.0,6605013437.0,-2408726538.0,137778000000.0,160741000000.0,22962624229.0,0.027,56356310576.7181,-0.13
003200,2023.0,3.0,11445091570.0,379805000000.0,122935000000.0,-828281166.0,129738000000.0,1611468786.0,877856000000.0,1059870000000.0,182018000000.0,0.029,211615231672.873,-0.115
003380,2023.0,3.0,51638097940.0,4593770000000.0,5499260000000.0,166678000000.0,3054790000000.0,14387813241.0,5494700000000.0,13835900000000.0,8341190000000.0,0.026,788519185995.251,-0.07
003610,2023.0,3.0,1631872462.0,105872000000.0,39129773128.0,-609509201.0,30417624781.0,762171951.0,196070000000.0,241012000000.0,44941463146.0,0.053,90128991552.9552,-0.183
003650,2023.0,3.0,3782447500.0,281712000000.0,51533866974.0,10112272298.0,93965490742.0,4460654983.0,351996000000.0,407172000000.0,55176240164.0,0.015,124038619136.0,0.102
003780,2023.0,3.0,2600000000.0,37443340421.0,28777811126.0,2746400303.0,22824979247.0,3057512198.0,56292289557.0,93942203816.0,37649914259.0,0.037,94510028285.7445,0.114
003960,2023.0,3.0,2573713150.0,679553000000.0,526666000000.0,35185432695.0,546507000000.0,28636677888.0,692869000000.0,1266990000000.0,574123000000.0,0.031,241942052352.0,0.126
